,Timestamp,Checker,Benchmark,Total steps,Guest cycles,Setup time,Guest loading time,Preprocessing time,Proving time,Verification time,Total time,Tokens
73,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/23.erc20transfer_success_total/23.erc20transfer_success_tm_0_2.mm,3786968,,,,,228.3180751,8.991784404,,5640
74,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_3.mm,3786968,,,,,229.5880248,8.992159023,,5640
75,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/42.erc20transfer_success_total/42.erc20transfer_success_tm_0_5.mm,2753487,,,,,233.7388494,9.015305851,,5656
76,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/4.erc20transfer_success_total/4.erc20transfer_success_tm_0_5.mm,2984289,,,,,232.9203694,9.01139749,,5691
77,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/32.erc20transfer_success_total/32.erc20transfer_success_tm_0_3.mm,2279157,,,,,235.4983936,9.019319112,,6022
78,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/44.erc20transfer_success_total/44.erc20transfer_success_tm_0_4.mm,2279157,,,,,229.4557727,9.019106922,,6022
79,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0_4.mm,2279157,,,,,232.5048293,9.020545473,,6022
80,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/32.erc20transfer_success_total/32.erc20transfer_success_tm_0_4.mm,2279157,,,,,232.1157898,9.016076842,,6022
81,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_5.mm,2279157,,,,,231.5852258,9.023935854,,6022
82,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/3.erc20transfer_success_total/3.erc20transfer_success_tm_0_4.mm,2279157,,,,,229.913893,9.012774581,,6022
83,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/34.erc20transfer_success_total/34.erc20transfer_success_tm_0_5.mm,2279157,,,,,235.2093972,9.019880473,,6022
84,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/40.erc20transfer_success_total/40.erc20transfer_success_tm_0_5.mm,2279157,,,,,228.749011,9.014935731,,6022
85,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/17.erc20transfer_success_total/17.erc20transfer_success_tm_0_5.mm,2279157,,,,,228.3144523,9.017444282,,6022
86,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/35.erc20transfer_success_total/35.erc20transfer_success_tm_0_7.mm,2279157,,,,,229.9939134,9.020148862,,6022
87,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/41.erc20transfer_success_total/41.erc20transfer_success_tm_0_5.mm,2324290,,,,,232.2313887,9.025480155,,6023
88,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/31.erc20transfer_success_total/31.erc20transfer_success_tm_0_7.mm,2324290,,,,,232.029181,9.01052145,,6023
89,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/41.erc20transfer_success_total/41.erc20transfer_success_tm_0_6.mm,2324290,,,,,230.8416404,9.019063932,,6023
90,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/43.erc20transfer_success_total/43.erc20transfer_success_tm_0_6.mm,2324290,,,,,229.1566892,9.018116812,,6023
91,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/18.erc20transfer_success_total/18.erc20transfer_success_tm_0_5.mm,2324290,,,,,230.9088351,9.015174611,,6023
92,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0_6.mm,3232797,,,,,236.36311,9.014591082,,6249
93,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/10.erc20transfer_success_total/10.erc20transfer_success_tm_0_6.mm,3232797,,,,,230.8614441,9.0133402,,6249
94,2024-11-05 9:21:15,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_6.mm,3232797,,,,,228.48665,9.102391418,,6249
95,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/16.erc20transfer_success_total/16.erc20transfer_success_tm_0_4.mm,2311387,,,,,229.4355367,9.00877154,,6266
96,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/32.erc20transfer_success_total/32.erc20transfer_success_tm_0_3.mm,4835498,,,,,485.3644034,18.93332934,,7193
97,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/42.erc20transfer_success_total/42.erc20transfer_success_tm_0_4.mm,4835498,,,,,480.6256778,18.99018056,,7193
98,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_5.mm,4835498,,,,,499.7953113,18.72764656,,7193
99,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/27.erc20transfer_success_total/27.erc20transfer_success_tm_0_5.mm,4835498,,,,,482.8890983,18.89987651,,7193
100,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/25.erc20transfer_success_total/25.erc20transfer_success_tm_0_7.mm,4835498,,,,,488.1531634,18.71160988,,7193
101,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/30.erc20transfer_success_total/30.erc20transfer_success_tm_0_5.mm,4835498,,,,,489.6199362,18.80656431,,7193
102,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/44.erc20transfer_success_total/44.erc20transfer_success_tm_0_5.mm,4835498,,,,,489.8812045,18.94500702,,7193
103,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/37.erc20transfer_success_total/37.erc20transfer_success_tm_0_5.mm,4835498,,,,,485.4161285,18.71588653,,7193
104,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_4.mm,4835498,,,,,496.5927514,18.93752143,,7193
105,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0_4.mm,4835498,,,,,506.7692076,18.84935399,,7193
106,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/33.erc20transfer_success_total/33.erc20transfer_success_tm_0_6.mm,4835498,,,,,496.2271851,18.88589153,,7193
107,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/18.erc20transfer_success_total/18.erc20transfer_success_tm_0_0.mm,4871256,,,,,487.2438834,18.89316461,,7194
108,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/43.erc20transfer_success_total/43.erc20transfer_success_tm_0_0.mm,4871256,,,,,485.3688427,18.72856635,,7194
109,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/33.erc20transfer_success_total/33.erc20transfer_success_tm_0_0.mm,4871256,,,,,495.3212591,18.88611237,,7194
110,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/29.erc20transfer_success_total/29.erc20transfer_success_tm_0_0.mm,4871256,,,,,484.9132163,18.86026829,,7194
111,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/18.erc20transfer_success_total/18.erc20transfer_success_tm_0_8.mm,4871256,,,,,495.6834462,18.72196548,,7194
112,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/38.erc20transfer_success_total/38.erc20transfer_success_tm_0_7.mm,4871256,,,,,502.4460121,18.71730779,,7194
113,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/31.erc20transfer_success_total/31.erc20transfer_success_tm_0_7.mm,4871256,,,,,490.6276416,18.71853555,,7194
114,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/33.erc20transfer_success_total/33.erc20transfer_success_tm_0_7.mm,4871256,,,,,484.4042941,18.76397842,,7194
115,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/28.erc20transfer_success_total/28.erc20transfer_success_tm_0_8.mm,4871256,,,,,491.9964045,18.83329692,,7194
116,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/28.erc20transfer_success_total/28.erc20transfer_success_tm_0_7.mm,4871256,,,,,490.3997501,18.81472762,,7194
117,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/29.erc20transfer_success_total/29.erc20transfer_success_tm_0_10.mm,4871256,,,,,501.6831009,18.80667656,,7194
118,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/36.erc20transfer_success_total/36.erc20transfer_success_tm_0_7.mm,4871256,,,,,505.1381618,18.82116685,,7194
119,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/41.erc20transfer_success_total/41.erc20transfer_success_tm_0_6.mm,4871256,,,,,501.5156054,18.84116845,,7194
120,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/26.erc20transfer_success_total/26.erc20transfer_success_tm_0_6.mm,4871256,,,,,508.8921475,18.84765106,,7194
121,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0_2.mm,4871256,,,,,493.2566604,18.79699346,,7194
122,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0_2.mm,4871256,,,,,500.5704415,18.85283899,,7194
123,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/37.erc20transfer_success_total/37.erc20transfer_success_tm_0_3.mm,4871256,,,,,504.516525,19.02249253,,7194
124,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/27.erc20transfer_success_total/27.erc20transfer_success_tm_0_3.mm,4871256,,,,,516.1203935,18.98880567,,7194
125,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/16.erc20transfer_success_total/16.erc20transfer_success_tm_0_9.mm,4871256,,,,,516.3395353,19.00481451,,7194
126,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/29.erc20transfer_success_total/29.erc20transfer_success_tm_0_9.mm,4871256,,,,,502.4471754,18.77098784,,7194
127,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/2.erc20transfer_success_total/2.erc20transfer_success_tm_0_0.mm,5432704,,,,,499.8138568,18.76969828,,7971
128,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/21.erc20transfer_success_total/21.erc20transfer_success_tm_0_0.mm,5432704,,,,,497.6934911,18.76994662,,7971
129,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/6.erc20transfer_success_total/6.erc20transfer_success_tm_0_0.mm,5432704,,,,,485.2814517,18.77199769,,7971
130,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/42.erc20transfer_success_total/42.erc20transfer_success_tm_0_0.mm,5432704,,,,,502.6701913,18.76841964,,7971
131,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/41.erc20transfer_success_total/41.erc20transfer_success_tm_0_3.mm,5432704,,,,,502.0003494,18.77669744,,7971
132,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/15.erc20transfer_success_total/15.erc20transfer_success_tm_0_3.mm,5432704,,,,,507.0922747,18.77787675,,7971
133,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/43.erc20transfer_success_total/43.erc20transfer_success_tm_0_3.mm,5432704,,,,,504.1772093,18.93281224,,7971
134,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/29.erc20transfer_success_total/29.erc20transfer_success_tm_0_6.mm,5432704,,,,,507.7390122,18.78058017,,7971
135,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_0.mm,5432704,,,,,503.3960354,18.78450256,,7971
136,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/30.erc20transfer_success_total/30.erc20transfer_success_tm_0_0.mm,5432704,,,,,504.2106976,19.06073792,,7971
137,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/24.erc20transfer_success_total/24.erc20transfer_success_tm_0_0.mm,5432704,,,,,507.0893887,18.78797115,,7971
138,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0_0.mm,5432704,,,,,506.1557608,18.78685223,,7971
139,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/17.erc20transfer_success_total/17.erc20transfer_success_tm_0_0.mm,5432704,,,,,511.6206646,18.78495754,,7971
